"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"STRAVVS.nlogo"
"system3"
"09/11/2026 16:33:31:996 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-file","input-file?","[step]","table:get things-ordered ""milk.l""","table:get things-ordered ""beef.meat.kg""","table:get things-ordered ""sheep.meat.kg""","table:get things-ordered ""chicken.egg""","table:get things-ordered ""wheat.grain.t""","table:get things-ordered ""beef.calf""","table:get things-ordered ""sheep.lamb""","table:get things-made ""milk.l""","table:get things-made ""beef.meat.kg""","table:get things-made ""sheep.meat.kg""","table:get things-made ""chicken.egg""","table:get things-made ""wheat.grain.t""","table:get things-made ""beef.calf""","table:get things-made ""sheep.lamb""","table:get things-imported ""milk.l""","table:get things-imported ""beef.meat.kg""","table:get things-imported ""sheep.meat.kg""","table:get things-imported ""chicken.egg""","table:get things-imported ""wheat.grain.t""","table:get things-imported ""beef.calf""","table:get things-imported ""sheep.lamb""","table:get things-delivered ""milk.l""","table:get things-delivered ""beef.meat.kg""","table:get things-delivered ""sheep.meat.kg""","table:get things-delivered ""chicken.egg""","table:get things-delivered ""wheat.grain.t""","table:get things-delivered ""beef.calf""","table:get things-delivered ""sheep.lamb""","table:get things-consumed ""milk.l""","table:get things-consumed ""beef.meat.kg""","table:get things-consumed ""sheep.meat.kg""","table:get things-consumed ""chicken.egg""","table:get things-consumed ""wheat.grain.t""","table:get things-consumed ""beef.calf""","table:get things-consumed ""sheep.lamb""","table:get things-run ""eq.dairy""","table:get things-run ""eq.beef""","table:get things-run ""eq.sheep""","table:get things-run ""eq.chicken.eggs""","table:get things-run ""eq.beef.processing""","table:get things-run ""eq.sheep.processing""","table:get things-run ""eq.wheat"""
"6","system3/inits.txt","true","57","83000","4450","11274","3039773","2589","118.66666666666667","<WrappedExtensionException>","16600","<WrappedExtensionException>","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","<WrappedExtensionException>","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","<WrappedExtensionException>","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>"
"9","system3/inits.txt","true","45","83000","4450","11274","3039773","2589","207.66666666666666","8621.294117647058","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","8621.294117647058","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","8621.294117647058","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","13","2","2","2","<WrappedExtensionException>"
"3","system3/inits.txt","true","56","83000","4450","11274","3039773","2589","207.66666666666666","<WrappedExtensionException>","66400","4450","<WrappedExtensionException>","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","0","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","0","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","1","<WrappedExtensionException>","<WrappedExtensionException>"
"8","system3/inits.txt","true","54","83000","4450","11274","3039773","2589","207.66666666666666","<WrappedExtensionException>","<WrappedExtensionException>","4450","<WrappedExtensionException>","1152273","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","4450","0","1152268.0000000002","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","4450","0","1152268.0000000002","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","1","<WrappedExtensionException>","<WrappedExtensionException>"
"4","system3/inits.txt","true","46","83000","4450","11274","3039773","2589","178","9284.470588235294","33200","<WrappedExtensionException>","11274","3039773","2413.5555555555557","534","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","33200","<WrappedExtensionException>","11274","3039773","2412.222222222222","534","<WrappedExtensionException>","33200","<WrappedExtensionException>","11274","3039773","2412.222222222222","<WrappedExtensionException>","<WrappedExtensionException>","1","6","<WrappedExtensionException>","2","1","1","40"
"1","system3/inits.txt","true","44","83000","4450","11274","3039773","2589","237.33333333333331","7958.1176470588225","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"7","system3/inits.txt","true","57","83000","4450","11274","3039773","2589","148.33333333333334","<WrappedExtensionException>","16600","<WrappedExtensionException>","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","<WrappedExtensionException>","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","<WrappedExtensionException>","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>"
"6","system3/inits.txt","true","58","83000","4450","11274","3039773","2589","237.33333333333334","<WrappedExtensionException>","16600","<WrappedExtensionException>","<WrappedExtensionException>","3039773","2443.3333333333335","237.33333333333334","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","<WrappedExtensionException>","0","3039773","2442.666666666667","237.33333333333334","<WrappedExtensionException>","16600","<WrappedExtensionException>","0","3039773","2442.666666666667","<WrappedExtensionException>","<WrappedExtensionException>","1","4","<WrappedExtensionException>","3","<WrappedExtensionException>","<WrappedExtensionException>","40"
"2","system3/inits.txt","true","53","83000","4450","11274","3039773","2589","148.33333333333334","9947.64705882353","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"5","system3/inits.txt","true","46","83000","4450","11274","3039773","2589","178","9284.470588235294","83000","<WrappedExtensionException>","11274","3039739","2469","534","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","<WrappedExtensionException>","11274","3039740.000000001","2468.333333333333","534","<WrappedExtensionException>","83000","<WrappedExtensionException>","11274","3039740.0000000005","2468.3333333333335","<WrappedExtensionException>","<WrappedExtensionException>","1","6","<WrappedExtensionException>","2","1","1","40"
"8","system3/inits.txt","true","55","83000","4450","11274","3039773","2589","207.66666666666666","<WrappedExtensionException>","<WrappedExtensionException>","4450","<WrappedExtensionException>","1152127","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","4450","0","1152138.0000000002","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","4450","0","1152138.0000000002","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","1","<WrappedExtensionException>","<WrappedExtensionException>"
"9","system3/inits.txt","true","46","83000","4450","11274","3039773","2589","207.66666666666666","8621.294117647058","83000","<WrappedExtensionException>","11274","3039773","2276","623","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","<WrappedExtensionException>","11274","3039773","2274.8888888888887","623","<WrappedExtensionException>","83000","<WrappedExtensionException>","11274","3039773","2274.8888888888887","<WrappedExtensionException>","<WrappedExtensionException>","2","7","<WrappedExtensionException>","2","1","1","40"
"3","system3/inits.txt","true","57","83000","4450","11274","3039773","2589","207.66666666666666","<WrappedExtensionException>","66400","<WrappedExtensionException>","<WrappedExtensionException>","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","<WrappedExtensionException>","0","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","<WrappedExtensionException>","0","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>"
"4","system3/inits.txt","true","47","83000","4450","11274","3039773","2589","356","9284.470588235294","33200","8900","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","33200","8900","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","33200","8900","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","2","3","3","<WrappedExtensionException>"
"1","system3/inits.txt","true","45","83000","4450","11274","3039773","2589","237.33333333333331","7958.1176470588225","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","7958.1176470588225","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","7958.1176470588225","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","12","3","2","2","<WrappedExtensionException>"
"7","system3/inits.txt","true","58","83000","4450","11274","3039773","2589","296.6666666666667","<WrappedExtensionException>","16600","<WrappedExtensionException>","<WrappedExtensionException>","3039773","2398","296.6666666666667","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","<WrappedExtensionException>","0","3039773","2396.2222222222226","296.6666666666667","<WrappedExtensionException>","16600","<WrappedExtensionException>","0","3039773","2396.2222222222226","<WrappedExtensionException>","<WrappedExtensionException>","1","5","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","40"
"6","system3/inits.txt","true","59","83000","4450","11274","3039773","2589","356","<WrappedExtensionException>","16600","13350","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","13350","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","13350","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","3","<WrappedExtensionException>","<WrappedExtensionException>"
"8","system3/inits.txt","true","56","83000","4450","11274","3039773","2589","207.66666666666666","<WrappedExtensionException>","<WrappedExtensionException>","4450","<WrappedExtensionException>","1152275","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","4450","0","1152270.0000000002","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","4450","0","1152270.0000000002","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","1","<WrappedExtensionException>","<WrappedExtensionException>"
"3","system3/inits.txt","true","58","83000","4450","11274","3039773","2589","415.3333333333333","<WrappedExtensionException>","66400","<WrappedExtensionException>","<WrappedExtensionException>","3039773","2536","415.3333333333333","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","<WrappedExtensionException>","0","3039773","2535.333333333333","415.3333333333333","<WrappedExtensionException>","66400","<WrappedExtensionException>","0","3039773","2535.3333333333335","<WrappedExtensionException>","<WrappedExtensionException>","1","7","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","40"
"9","system3/inits.txt","true","47","83000","4450","11274","3039773","2589","415.3333333333333","8621.294117647058","83000","8900","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","8900","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","8900","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","3","3","<WrappedExtensionException>"
"5","system3/inits.txt","true","47","83000","4450","11274","3039773","2589","356","9284.470588235294","83000","8900","11274","3039741","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","8900","11274","3039742.000000001","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","8900","11274","3039742.000000001","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","2","3","3","<WrappedExtensionException>"
"2","system3/inits.txt","true","54","83000","4450","11274","3039773","2589","148.33333333333334","9947.64705882353","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"4","system3/inits.txt","true","48","83000","4450","11274","3039773","2589","178","9284.470588235294","33200","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","33200","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","33200","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","2","2","2","<WrappedExtensionException>"
"1","system3/inits.txt","true","46","83000","4450","11274","3039773","2589","237.33333333333331","7958.1176470588225","83000","<WrappedExtensionException>","11274","3039773","2398","712","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","<WrappedExtensionException>","11274","3039773","2397.5555555555557","712","<WrappedExtensionException>","83000","<WrappedExtensionException>","11274","3039773","2397.5555555555557","<WrappedExtensionException>","<WrappedExtensionException>","1","8","<WrappedExtensionException>","3","1","1","40"
"7","system3/inits.txt","true","59","83000","4450","11274","3039773","2589","445","<WrappedExtensionException>","16600","13350","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","13350","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","13350","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","3","<WrappedExtensionException>","<WrappedExtensionException>"
"6","system3/inits.txt","true","60","83000","4450","11274","3039773","2589","118.66666666666667","<WrappedExtensionException>","16600","4450","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","1","<WrappedExtensionException>","<WrappedExtensionException>"
"8","system3/inits.txt","true","57","83000","4450","11274","3039773","2589","207.66666666666666","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1152875.0000000002","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","0","1152875.0000000002","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","0","1152875.0000000002","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","13","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>"
"3","system3/inits.txt","true","59","83000","4450","11274","3039773","2589","623","<WrappedExtensionException>","66400","13350","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","13350","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","13350","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","2","3","<WrappedExtensionException>","<WrappedExtensionException>"
"9","system3/inits.txt","true","48","83000","4450","11274","3039773","2589","207.66666666666666","8621.294117647058","83000","4450","11274","3037848","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3037848","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3037848","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","1","2","2","<WrappedExtensionException>"
"7","system3/inits.txt","true","60","83000","4450","11274","3039773","2589","148.33333333333334","<WrappedExtensionException>","16600","4450","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","1","<WrappedExtensionException>","<WrappedExtensionException>"
"2","system3/inits.txt","true","55","83000","4450","11274","3039773","2589","148.33333333333334","9947.64705882353","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","2","2","<WrappedExtensionException>"
"5","system3/inits.txt","true","48","83000","4450","11274","3039773","2589","178","9284.470588235294","83000","4450","11274","3039733","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039733.0000000005","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039733.0000000005","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","2","2","2","<WrappedExtensionException>"
"3","system3/inits.txt","true","60","83000","4450","11274","3039773","2589","207.66666666666666","<WrappedExtensionException>","66400","4450","<WrappedExtensionException>","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","0","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","66400","4450","0","3035923","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","1","<WrappedExtensionException>","<WrappedExtensionException>"
"6","system3/inits.txt","true","61","83000","4450","11274","3039773","2589","118.66666666666667","<WrappedExtensionException>","16600","4450","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","1","<WrappedExtensionException>","<WrappedExtensionException>"
"4","system3/inits.txt","true","49","83000","4450","11274","3039773","2589","178","9284.470588235294","33200","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","33200","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","33200","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","2","2","2","<WrappedExtensionException>"
"1","system3/inits.txt","true","47","83000","4450","11274","3039773","2589","474.66666666666663","7958.1176470588225","83000","8900","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","8900","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","8900","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","3","3","3","<WrappedExtensionException>"
"8","system3/inits.txt","true","58","83000","4450","11274","3039773","2589","415.3333333333333","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1151481","2338.5555555555557","415.3333333333333","<WrappedExtensionException>","0","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","0","1151481","2335.7777777777774","415.3333333333333","<WrappedExtensionException>","0","<WrappedExtensionException>","0","1151481","2335.777777777778","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","7","<WrappedExtensionException>","3","<WrappedExtensionException>","<WrappedExtensionException>","40"
"7","system3/inits.txt","true","61","83000","4450","11274","3039773","2589","148.33333333333334","<WrappedExtensionException>","16600","4450","<WrappedExtensionException>","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","0","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","16600","4450","0","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","1","<WrappedExtensionException>","<WrappedExtensionException>","1","1","<WrappedExtensionException>","<WrappedExtensionException>"
"9","system3/inits.txt","true","49","83000","4450","11274","3039773","2589","207.66666666666666","8621.294117647058","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","83000","4450","11274","3039773","<WrappedExtensionException>","<WrappedExtensionException>","<WrappedExtensionException>","2","<WrappedExtensionException>","<WrappedExtensionException>","2","2","2","<WrappedExtensionException>"
